SourceName,DestinationName,TransactionType,Amount,TransactionId
MAC Bank,KFC Bank, Debit,110,616
XYZ Bank,MAC Bank, Credit,50,617
MAC Bank,ABC Bank, Debit,1520,618
XYZ Bank,ABC Bank, Credit,100,619
ABC Bank,XYZ Bank, Credit,110,620
KFC Bank,MAC Bank, Debit,100,621
MAC Bank,KFC Bank, Debit,110,622
XYZ Bank,MAC Bank, Credit,50,623
MAC Bank,ABC Bank, Debit,1520,624
XYZ Bank,ABC Bank, Credit,100,625
ABC Bank,XYZ Bank, Credit,110,626
KFC Bank,MAC Bank, Debit,100,627
MAC Bank,KFC Bank, Debit,110,628
XYZ Bank,MAC Bank, Credit,50,629
MAC Bank,ABC Bank, Debit,1520,630
XYZ Bank,ABC Bank, Credit,100,631
ABC Bank,XYZ Bank, Credit,110,632
KFC Bank,MAC Bank, Debit,100,633
MAC Bank,KFC Bank, Debit,110,634
XYZ Bank,MAC Bank, Credit,50,635
MAC Bank,ABC Bank, Debit,1520,636
XYZ Bank,ABC Bank, Credit,100,637
ABC Bank,XYZ Bank, Credit,110,638
KFC Bank,MAC Bank, Debit,100,639
MAC Bank,KFC Bank, Debit,110,640
XYZ Bank,MAC Bank, Credit,50,641
MAC Bank,ABC Bank, Debit,1520,642
XYZ Bank,ABC Bank, Credit,100,643
ABC Bank,XYZ Bank, Credit,110,644
KFC Bank,MAC Bank, Debit,100,645
MAC Bank,KFC Bank, Debit,110,646
XYZ Bank,MAC Bank, Credit,50,647
MAC Bank,ABC Bank, Debit,1520,648
XYZ Bank,ABC Bank, Credit,100,649
ABC Bank,XYZ Bank, Credit,110,650
KFC Bank,MAC Bank, Debit,100,651
MAC Bank,KFC Bank, Debit,110,652
XYZ Bank,MAC Bank, Credit,50,653
MAC Bank,ABC Bank, Debit,1520,654
XYZ Bank,ABC Bank, Credit,100,655
ABC Bank,XYZ Bank, Credit,110,656
KFC Bank,MAC Bank, Debit,100,657
MAC Bank,KFC Bank, Debit,110,658
XYZ Bank,MAC Bank, Credit,50,659
MAC Bank,ABC Bank, Debit,1520,660
XYZ Bank,ABC Bank, Credit,100,661
ABC Bank,XYZ Bank, Credit,110,662
KFC Bank,MAC Bank, Debit,100,663
MAC Bank,KFC Bank, Debit,110,664
XYZ Bank,MAC Bank, Credit,50,665
MAC Bank,ABC Bank, Debit,1520,666
XYZ Bank,ABC Bank, Credit,100,667
ABC Bank,XYZ Bank, Credit,110,668
KFC Bank,MAC Bank, Debit,100,669
MAC Bank,KFC Bank, Debit,110,670
XYZ Bank,MAC Bank, Credit,50,671
MAC Bank,ABC Bank, Debit,1520,672
XYZ Bank,ABC Bank, Credit,100,673
ABC Bank,XYZ Bank, Credit,110,674
KFC Bank,MAC Bank, Debit,100,675
MAC Bank,KFC Bank, Debit,110,676
XYZ Bank,MAC Bank, Credit,50,677
MAC Bank,ABC Bank, Debit,1520,678
XYZ Bank,ABC Bank, Credit,100,679
ABC Bank,XYZ Bank, Credit,110,680
KFC Bank,MAC Bank, Debit,100,681
MAC Bank,KFC Bank, Debit,110,682
XYZ Bank,MAC Bank, Credit,50,683
MAC Bank,ABC Bank, Debit,1520,684
XYZ Bank,ABC Bank, Credit,100,685
ABC Bank,XYZ Bank, Credit,110,686
KFC Bank,MAC Bank, Debit,100,687
MAC Bank,KFC Bank, Debit,110,688
XYZ Bank,MAC Bank, Credit,50,689
MAC Bank,ABC Bank, Debit,1520,690
MAC Bank,KFC Bank, Debit,110,691
XYZ Bank,MAC Bank, Credit,50,692
MAC Bank,ABC Bank, Debit,1520,693
XYZ Bank,ABC Bank, Credit,100,694
ABC Bank,XYZ Bank, Credit,110,695
KFC Bank,MAC Bank, Debit,100,696
MAC Bank,KFC Bank, Debit,110,697
XYZ Bank,MAC Bank, Credit,50,698
MAC Bank,ABC Bank, Debit,1520,699
XYZ Bank,ABC Bank, Credit,100,700
ABC Bank,XYZ Bank, Credit,110,701
KFC Bank,MAC Bank, Debit,100,702
MAC Bank,KFC Bank, Debit,110,703
XYZ Bank,MAC Bank, Credit,50,704
MAC Bank,ABC Bank, Debit,1520,705
XYZ Bank,ABC Bank, Credit,100,706
ABC Bank,XYZ Bank, Credit,110,707
KFC Bank,MAC Bank, Debit,100,708
MAC Bank,KFC Bank, Debit,110,709
XYZ Bank,MAC Bank, Credit,50,710
MAC Bank,ABC Bank, Debit,1520,711
XYZ Bank,ABC Bank, Credit,100,712
ABC Bank,XYZ Bank, Credit,110,713
KFC Bank,MAC Bank, Debit,100,714
MAC Bank,KFC Bank, Debit,110,715
XYZ Bank,MAC Bank, Credit,50,716
MAC Bank,ABC Bank, Debit,1520,717
XYZ Bank,ABC Bank, Credit,100,718
ABC Bank,XYZ Bank, Credit,110,719
KFC Bank,MAC Bank, Debit,100,720
MAC Bank,KFC Bank, Debit,110,721
XYZ Bank,MAC Bank, Credit,50,722
MAC Bank,ABC Bank, Debit,1520,723
XYZ Bank,ABC Bank, Credit,100,724
ABC Bank,XYZ Bank, Credit,110,725
KFC Bank,MAC Bank, Debit,100,726
MAC Bank,KFC Bank, Debit,110,727
XYZ Bank,MAC Bank, Credit,50,728
MAC Bank,ABC Bank, Debit,1520,729
XYZ Bank,ABC Bank, Credit,100,730
ABC Bank,XYZ Bank, Credit,110,731
KFC Bank,MAC Bank, Debit,100,732
MAC Bank,KFC Bank, Debit,110,733
XYZ Bank,MAC Bank, Credit,50,734
MAC Bank,ABC Bank, Debit,1520,735
XYZ Bank,ABC Bank, Credit,100,736
ABC Bank,XYZ Bank, Credit,110,737
KFC Bank,MAC Bank, Debit,100,738
MAC Bank,KFC Bank, Debit,110,739
XYZ Bank,MAC Bank, Credit,50,740
MAC Bank,ABC Bank, Debit,1520,741
XYZ Bank,ABC Bank, Credit,100,742
ABC Bank,XYZ Bank, Credit,110,743
KFC Bank,MAC Bank, Debit,100,744
MAC Bank,KFC Bank, Debit,110,745
XYZ Bank,MAC Bank, Credit,50,746
MAC Bank,ABC Bank, Debit,1520,747
XYZ Bank,ABC Bank, Credit,100,748
ABC Bank,XYZ Bank, Credit,110,749
KFC Bank,MAC Bank, Debit,100,750
MAC Bank,KFC Bank, Debit,110,751
XYZ Bank,MAC Bank, Credit,50,752
MAC Bank,ABC Bank, Debit,1520,753
XYZ Bank,ABC Bank, Credit,100,754
ABC Bank,XYZ Bank, Credit,110,755
KFC Bank,MAC Bank, Debit,100,756
MAC Bank,KFC Bank, Debit,110,757
XYZ Bank,MAC Bank, Credit,50,758
MAC Bank,ABC Bank, Debit,1520,759
XYZ Bank,ABC Bank, Credit,100,760
ABC Bank,XYZ Bank, Credit,110,761
KFC Bank,MAC Bank, Debit,100,762
MAC Bank,KFC Bank, Debit,110,763
XYZ Bank,MAC Bank, Credit,50,764
MAC Bank,ABC Bank, Debit,1520,765
XYZ Bank,ABC Bank, Credit,100,766
ABC Bank,XYZ Bank, Credit,110,767
KFC Bank,MAC Bank, Debit,100,768
MAC Bank,KFC Bank, Debit,110,769
XYZ Bank,MAC Bank, Credit,50,770
MAC Bank,ABC Bank, Debit,1520,771
XYZ Bank,ABC Bank, Credit,100,772
ABC Bank,XYZ Bank, Credit,110,773
KFC Bank,MAC Bank, Debit,100,774
MAC Bank,KFC Bank, Debit,110,775
XYZ Bank,MAC Bank, Credit,50,776
MAC Bank,ABC Bank, Debit,1520,777
XYZ Bank,ABC Bank, Credit,100,778
ABC Bank,XYZ Bank, Credit,110,779
KFC Bank,MAC Bank, Debit,100,780
MAC Bank,KFC Bank, Debit,110,781
XYZ Bank,MAC Bank, Credit,50,782
MAC Bank,ABC Bank, Debit,1520,783
XYZ Bank,ABC Bank, Credit,100,784
ABC Bank,XYZ Bank, Credit,110,785
KFC Bank,MAC Bank, Debit,100,786
MAC Bank,KFC Bank, Debit,110,787
XYZ Bank,MAC Bank, Credit,50,788
MAC Bank,ABC Bank, Debit,1520,789
MAC Bank,KFC Bank, Debit,110,790
XYZ Bank,MAC Bank, Credit,50,791
MAC Bank,ABC Bank, Debit,1520,792
XYZ Bank,ABC Bank, Credit,100,793
ABC Bank,XYZ Bank, Credit,110,794
KFC Bank,MAC Bank, Debit,100,795
MAC Bank,KFC Bank, Debit,110,796
XYZ Bank,MAC Bank, Credit,50,797
MAC Bank,ABC Bank, Debit,1520,798
XYZ Bank,ABC Bank, Credit,100,799
ABC Bank,XYZ Bank, Credit,110,800
KFC Bank,MAC Bank, Debit,100,801
MAC Bank,KFC Bank, Debit,110,802
XYZ Bank,MAC Bank, Credit,50,803
MAC Bank,ABC Bank, Debit,1520,804
XYZ Bank,ABC Bank, Credit,100,805
ABC Bank,XYZ Bank, Credit,110,806
KFC Bank,MAC Bank, Debit,100,807
MAC Bank,KFC Bank, Debit,110,808
XYZ Bank,MAC Bank, Credit,50,809
MAC Bank,ABC Bank, Debit,1520,810
XYZ Bank,ABC Bank, Credit,100,811
ABC Bank,XYZ Bank, Credit,110,812
KFC Bank,MAC Bank, Debit,100,813
MAC Bank,KFC Bank, Debit,110,814
XYZ Bank,MAC Bank, Credit,50,815
MAC Bank,ABC Bank, Debit,1520,816
XYZ Bank,ABC Bank, Credit,100,817
ABC Bank,XYZ Bank, Credit,110,818
KFC Bank,MAC Bank, Debit,100,819
MAC Bank,KFC Bank, Debit,110,820
XYZ Bank,MAC Bank, Credit,50,821
MAC Bank,ABC Bank, Debit,1520,822
XYZ Bank,ABC Bank, Credit,100,823
ABC Bank,XYZ Bank, Credit,110,824
KFC Bank,MAC Bank, Debit,100,825
MAC Bank,KFC Bank, Debit,110,826
XYZ Bank,MAC Bank, Credit,50,827
MAC Bank,ABC Bank, Debit,1520,828
XYZ Bank,ABC Bank, Credit,100,829
ABC Bank,XYZ Bank, Credit,110,830
KFC Bank,MAC Bank, Debit,100,831
MAC Bank,KFC Bank, Debit,110,832
XYZ Bank,MAC Bank, Credit,50,833
MAC Bank,ABC Bank, Debit,1520,834
XYZ Bank,ABC Bank, Credit,100,835
ABC Bank,XYZ Bank, Credit,110,836
KFC Bank,MAC Bank, Debit,100,837
MAC Bank,KFC Bank, Debit,110,838
XYZ Bank,MAC Bank, Credit,50,839
MAC Bank,ABC Bank, Debit,1520,840
XYZ Bank,ABC Bank, Credit,100,841
ABC Bank,XYZ Bank, Credit,110,842
KFC Bank,MAC Bank, Debit,100,843
MAC Bank,KFC Bank, Debit,110,844
XYZ Bank,MAC Bank, Credit,50,845
MAC Bank,ABC Bank, Debit,1520,846
XYZ Bank,ABC Bank, Credit,100,847
ABC Bank,XYZ Bank, Credit,110,848
KFC Bank,MAC Bank, Debit,100,849
MAC Bank,KFC Bank, Debit,110,850
XYZ Bank,MAC Bank, Credit,50,851
MAC Bank,ABC Bank, Debit,1520,852
XYZ Bank,ABC Bank, Credit,100,853
ABC Bank,XYZ Bank, Credit,110,854
KFC Bank,MAC Bank, Debit,100,855
MAC Bank,KFC Bank, Debit,110,856
XYZ Bank,MAC Bank, Credit,50,857
MAC Bank,ABC Bank, Debit,1520,858
XYZ Bank,ABC Bank, Credit,100,859
ABC Bank,XYZ Bank, Credit,110,860
KFC Bank,MAC Bank, Debit,100,861
MAC Bank,KFC Bank, Debit,110,862
XYZ Bank,MAC Bank, Credit,50,863
MAC Bank,ABC Bank, Debit,1520,864
XYZ Bank,ABC Bank, Credit,100,865
ABC Bank,XYZ Bank, Credit,110,866
KFC Bank,MAC Bank, Debit,100,867
MAC Bank,KFC Bank, Debit,110,868
XYZ Bank,MAC Bank, Credit,50,869
MAC Bank,ABC Bank, Debit,1520,870
XYZ Bank,ABC Bank, Credit,100,871
ABC Bank,XYZ Bank, Credit,110,872
KFC Bank,MAC Bank, Debit,100,873
MAC Bank,KFC Bank, Debit,110,874
XYZ Bank,MAC Bank, Credit,50,875
MAC Bank,ABC Bank, Debit,1520,876
XYZ Bank,ABC Bank, Credit,100,877
ABC Bank,XYZ Bank, Credit,110,878
KFC Bank,MAC Bank, Debit,100,879
MAC Bank,KFC Bank, Debit,110,880
XYZ Bank,MAC Bank, Credit,50,881
MAC Bank,ABC Bank, Debit,1520,882
XYZ Bank,ABC Bank, Credit,100,883
ABC Bank,XYZ Bank, Credit,110,884
KFC Bank,MAC Bank, Debit,100,885
MAC Bank,KFC Bank, Debit,110,886
XYZ Bank,MAC Bank, Credit,50,887
MAC Bank,ABC Bank, Debit,1520,888
MAC Bank,KFC Bank, Debit,110,889
XYZ Bank,MAC Bank, Credit,50,890
MAC Bank,ABC Bank, Debit,1520,891
XYZ Bank,ABC Bank, Credit,100,892
ABC Bank,XYZ Bank, Credit,110,893
KFC Bank,MAC Bank, Debit,100,894
MAC Bank,KFC Bank, Debit,110,895
XYZ Bank,MAC Bank, Credit,50,896
MAC Bank,ABC Bank, Debit,1520,897
XYZ Bank,ABC Bank, Credit,100,898
ABC Bank,XYZ Bank, Credit,110,899
KFC Bank,MAC Bank, Debit,100,900
MAC Bank,KFC Bank, Debit,110,901
XYZ Bank,MAC Bank, Credit,50,902
MAC Bank,ABC Bank, Debit,1520,903
XYZ Bank,ABC Bank, Credit,100,904
ABC Bank,XYZ Bank, Credit,110,905
KFC Bank,MAC Bank, Debit,100,906
MAC Bank,KFC Bank, Debit,110,907
XYZ Bank,MAC Bank, Credit,50,908
MAC Bank,ABC Bank, Debit,1520,909
XYZ Bank,ABC Bank, Credit,100,910
ABC Bank,XYZ Bank, Credit,110,911
KFC Bank,MAC Bank, Debit,100,912
MAC Bank,KFC Bank, Debit,110,913
XYZ Bank,MAC Bank, Credit,50,914
MAC Bank,ABC Bank, Debit,1520,915
XYZ Bank,ABC Bank, Credit,100,916
ABC Bank,XYZ Bank, Credit,110,917
KFC Bank,MAC Bank, Debit,100,918
MAC Bank,KFC Bank, Debit,110,919
XYZ Bank,MAC Bank, Credit,50,920
MAC Bank,ABC Bank, Debit,1520,921
XYZ Bank,ABC Bank, Credit,100,922
ABC Bank,XYZ Bank, Credit,110,923
KFC Bank,MAC Bank, Debit,100,924
MAC Bank,KFC Bank, Debit,110,925
XYZ Bank,MAC Bank, Credit,50,926
MAC Bank,ABC Bank, Debit,1520,927
XYZ Bank,ABC Bank, Credit,100,928
ABC Bank,XYZ Bank, Credit,110,929
KFC Bank,MAC Bank, Debit,100,930
MAC Bank,KFC Bank, Debit,110,931
XYZ Bank,MAC Bank, Credit,50,932
MAC Bank,ABC Bank, Debit,1520,933
XYZ Bank,ABC Bank, Credit,100,934
ABC Bank,XYZ Bank, Credit,110,935
KFC Bank,MAC Bank, Debit,100,936
MAC Bank,KFC Bank, Debit,110,937
XYZ Bank,MAC Bank, Credit,50,938
MAC Bank,ABC Bank, Debit,1520,939
XYZ Bank,ABC Bank, Credit,100,940
ABC Bank,XYZ Bank, Credit,110,941
KFC Bank,MAC Bank, Debit,100,942
MAC Bank,KFC Bank, Debit,110,943
XYZ Bank,MAC Bank, Credit,50,944
MAC Bank,ABC Bank, Debit,1520,945
XYZ Bank,ABC Bank, Credit,100,946
ABC Bank,XYZ Bank, Credit,110,947
KFC Bank,MAC Bank, Debit,100,948
MAC Bank,KFC Bank, Debit,110,949
XYZ Bank,MAC Bank, Credit,50,950
MAC Bank,ABC Bank, Debit,1520,951
XYZ Bank,ABC Bank, Credit,100,952
ABC Bank,XYZ Bank, Credit,110,953
KFC Bank,MAC Bank, Debit,100,954
MAC Bank,KFC Bank, Debit,110,955
XYZ Bank,MAC Bank, Credit,50,956
MAC Bank,ABC Bank, Debit,1520,957
XYZ Bank,ABC Bank, Credit,100,958
ABC Bank,XYZ Bank, Credit,110,959
KFC Bank,MAC Bank, Debit,100,960
MAC Bank,KFC Bank, Debit,110,961
XYZ Bank,MAC Bank, Credit,50,962
MAC Bank,ABC Bank, Debit,1520,963
XYZ Bank,ABC Bank, Credit,100,964
ABC Bank,XYZ Bank, Credit,110,965
KFC Bank,MAC Bank, Debit,100,966
MAC Bank,KFC Bank, Debit,110,967
XYZ Bank,MAC Bank, Credit,50,968
MAC Bank,ABC Bank, Debit,1520,969
XYZ Bank,ABC Bank, Credit,100,970
ABC Bank,XYZ Bank, Credit,110,971
KFC Bank,MAC Bank, Debit,100,972
MAC Bank,KFC Bank, Debit,110,973
XYZ Bank,MAC Bank, Credit,50,974
MAC Bank,ABC Bank, Debit,1520,975
XYZ Bank,ABC Bank, Credit,100,976
ABC Bank,XYZ Bank, Credit,110,977
KFC Bank,MAC Bank, Debit,100,978
MAC Bank,KFC Bank, Debit,110,979
XYZ Bank,MAC Bank, Credit,50,980
MAC Bank,ABC Bank, Debit,1520,981
XYZ Bank,ABC Bank, Credit,100,982
ABC Bank,XYZ Bank, Credit,110,983
KFC Bank,MAC Bank, Debit,100,984
MAC Bank,KFC Bank, Debit,110,985
XYZ Bank,MAC Bank, Credit,50,986
MAC Bank,ABC Bank, Debit,1520,987
MAC Bank,KFC Bank, Debit,110,988
XYZ Bank,MAC Bank, Credit,50,989
MAC Bank,ABC Bank, Debit,1520,990
XYZ Bank,ABC Bank, Credit,100,991
ABC Bank,XYZ Bank, Credit,110,992
KFC Bank,MAC Bank, Debit,100,993
MAC Bank,KFC Bank, Debit,110,994
XYZ Bank,MAC Bank, Credit,50,995
MAC Bank,ABC Bank, Debit,1520,996
XYZ Bank,ABC Bank, Credit,100,997
ABC Bank,XYZ Bank, Credit,110,998
KFC Bank,MAC Bank, Debit,100,999
MAC Bank,KFC Bank, Debit,110,1000
XYZ Bank,MAC Bank, Credit,50,1001
MAC Bank,ABC Bank, Debit,1520,1002
XYZ Bank,ABC Bank, Credit,100,1003
ABC Bank,XYZ Bank, Credit,110,1004
KFC Bank,MAC Bank, Debit,100,1005
MAC Bank,KFC Bank, Debit,110,1006
XYZ Bank,MAC Bank, Credit,50,1007
MAC Bank,ABC Bank, Debit,1520,1008
XYZ Bank,ABC Bank, Credit,100,1009
ABC Bank,XYZ Bank, Credit,110,1010
KFC Bank,MAC Bank, Debit,100,1011
MAC Bank,KFC Bank, Debit,110,1012
XYZ Bank,MAC Bank, Credit,50,1013
MAC Bank,ABC Bank, Debit,1520,1014
XYZ Bank,ABC Bank, Credit,100,1015
ABC Bank,XYZ Bank, Credit,110,1016
KFC Bank,MAC Bank, Debit,100,1017
MAC Bank,KFC Bank, Debit,110,1018
XYZ Bank,MAC Bank, Credit,50,1019
MAC Bank,ABC Bank, Debit,1520,1020
XYZ Bank,ABC Bank, Credit,100,1021
ABC Bank,XYZ Bank, Credit,110,1022
KFC Bank,MAC Bank, Debit,100,1023
MAC Bank,KFC Bank, Debit,110,1024
XYZ Bank,MAC Bank, Credit,50,1025
MAC Bank,ABC Bank, Debit,1520,1026
XYZ Bank,ABC Bank, Credit,100,1027
ABC Bank,XYZ Bank, Credit,110,1028
KFC Bank,MAC Bank, Debit,100,1029
MAC Bank,KFC Bank, Debit,110,1030
XYZ Bank,MAC Bank, Credit,50,1031
MAC Bank,ABC Bank, Debit,1520,1032
XYZ Bank,ABC Bank, Credit,100,1033
ABC Bank,XYZ Bank, Credit,110,1034
KFC Bank,MAC Bank, Debit,100,1035
MAC Bank,KFC Bank, Debit,110,1036
XYZ Bank,MAC Bank, Credit,50,1037
MAC Bank,ABC Bank, Debit,1520,1038
XYZ Bank,ABC Bank, Credit,100,1039
ABC Bank,XYZ Bank, Credit,110,1040
KFC Bank,MAC Bank, Debit,100,1041
MAC Bank,KFC Bank, Debit,110,1042
XYZ Bank,MAC Bank, Credit,50,1043
MAC Bank,ABC Bank, Debit,1520,1044
XYZ Bank,ABC Bank, Credit,100,1045
ABC Bank,XYZ Bank, Credit,110,1046
KFC Bank,MAC Bank, Debit,100,1047
MAC Bank,KFC Bank, Debit,110,1048
XYZ Bank,MAC Bank, Credit,50,1049
MAC Bank,ABC Bank, Debit,1520,1050
XYZ Bank,ABC Bank, Credit,100,1051
ABC Bank,XYZ Bank, Credit,110,1052
KFC Bank,MAC Bank, Debit,100,1053
MAC Bank,KFC Bank, Debit,110,1054
XYZ Bank,MAC Bank, Credit,50,1055
MAC Bank,ABC Bank, Debit,1520,1056
XYZ Bank,ABC Bank, Credit,100,1057
ABC Bank,XYZ Bank, Credit,110,1058
KFC Bank,MAC Bank, Debit,100,1059
MAC Bank,KFC Bank, Debit,110,1060
XYZ Bank,MAC Bank, Credit,50,1061
MAC Bank,ABC Bank, Debit,1520,1062
XYZ Bank,ABC Bank, Credit,100,1063
ABC Bank,XYZ Bank, Credit,110,1064
KFC Bank,MAC Bank, Debit,100,1065
MAC Bank,KFC Bank, Debit,110,1066
XYZ Bank,MAC Bank, Credit,50,1067
MAC Bank,ABC Bank, Debit,1520,1068
XYZ Bank,ABC Bank, Credit,100,1069
ABC Bank,XYZ Bank, Credit,110,1070
KFC Bank,MAC Bank, Debit,100,1071
MAC Bank,KFC Bank, Debit,110,1072
XYZ Bank,MAC Bank, Credit,50,1073
MAC Bank,ABC Bank, Debit,1520,1074
XYZ Bank,ABC Bank, Credit,100,1075
ABC Bank,XYZ Bank, Credit,110,1076
KFC Bank,MAC Bank, Debit,100,1077
MAC Bank,KFC Bank, Debit,110,1078
XYZ Bank,MAC Bank, Credit,50,1079
MAC Bank,ABC Bank, Debit,1520,1080
XYZ Bank,ABC Bank, Credit,100,1081
ABC Bank,XYZ Bank, Credit,110,1082
KFC Bank,MAC Bank, Debit,100,1083
MAC Bank,KFC Bank, Debit,110,1084
XYZ Bank,MAC Bank, Credit,50,1085
MAC Bank,ABC Bank, Debit,1520,1086
MAC Bank,KFC Bank, Debit,110,1087
XYZ Bank,MAC Bank, Credit,50,1088
MAC Bank,ABC Bank, Debit,1520,1089
XYZ Bank,ABC Bank, Credit,100,1090
ABC Bank,XYZ Bank, Credit,110,1091
KFC Bank,MAC Bank, Debit,100,1092
MAC Bank,KFC Bank, Debit,110,1093
XYZ Bank,MAC Bank, Credit,50,1094
MAC Bank,ABC Bank, Debit,1520,1095
XYZ Bank,ABC Bank, Credit,100,1096
ABC Bank,XYZ Bank, Credit,110,1097
KFC Bank,MAC Bank, Debit,100,1098
MAC Bank,KFC Bank, Debit,110,1099
XYZ Bank,MAC Bank, Credit,50,1100
MAC Bank,ABC Bank, Debit,1520,1101
XYZ Bank,ABC Bank, Credit,100,1102
ABC Bank,XYZ Bank, Credit,110,1103
KFC Bank,MAC Bank, Debit,100,1104
MAC Bank,KFC Bank, Debit,110,1105
XYZ Bank,MAC Bank, Credit,50,1106
MAC Bank,ABC Bank, Debit,1520,1107
XYZ Bank,ABC Bank, Credit,100,1108
ABC Bank,XYZ Bank, Credit,110,1109
KFC Bank,MAC Bank, Debit,100,1110
MAC Bank,KFC Bank, Debit,110,1111
XYZ Bank,MAC Bank, Credit,50,1112
MAC Bank,ABC Bank, Debit,1520,1113
XYZ Bank,ABC Bank, Credit,100,1114
ABC Bank,XYZ Bank, Credit,110,1115
KFC Bank,MAC Bank, Debit,100,1116
MAC Bank,KFC Bank, Debit,110,1117
XYZ Bank,MAC Bank, Credit,50,1118
MAC Bank,ABC Bank, Debit,1520,1119
XYZ Bank,ABC Bank, Credit,100,1120
ABC Bank,XYZ Bank, Credit,110,1121
KFC Bank,MAC Bank, Debit,100,1122
MAC Bank,KFC Bank, Debit,110,1123
XYZ Bank,MAC Bank, Credit,50,1124
MAC Bank,ABC Bank, Debit,1520,1125
XYZ Bank,ABC Bank, Credit,100,1126
ABC Bank,XYZ Bank, Credit,110,1127
KFC Bank,MAC Bank, Debit,100,1128
MAC Bank,KFC Bank, Debit,110,1129
XYZ Bank,MAC Bank, Credit,50,1130
MAC Bank,ABC Bank, Debit,1520,1131
XYZ Bank,ABC Bank, Credit,100,1132
ABC Bank,XYZ Bank, Credit,110,1133
KFC Bank,MAC Bank, Debit,100,1134
MAC Bank,KFC Bank, Debit,110,1135
XYZ Bank,MAC Bank, Credit,50,1136
MAC Bank,ABC Bank, Debit,1520,1137
XYZ Bank,ABC Bank, Credit,100,1138
ABC Bank,XYZ Bank, Credit,110,1139
KFC Bank,MAC Bank, Debit,100,1140
MAC Bank,KFC Bank, Debit,110,1141
XYZ Bank,MAC Bank, Credit,50,1142
MAC Bank,ABC Bank, Debit,1520,1143
XYZ Bank,ABC Bank, Credit,100,1144
ABC Bank,XYZ Bank, Credit,110,1145
KFC Bank,MAC Bank, Debit,100,1146
MAC Bank,KFC Bank, Debit,110,1147
XYZ Bank,MAC Bank, Credit,50,1148
MAC Bank,ABC Bank, Debit,1520,1149
XYZ Bank,ABC Bank, Credit,100,1150
ABC Bank,XYZ Bank, Credit,110,1151
KFC Bank,MAC Bank, Debit,100,1152
MAC Bank,KFC Bank, Debit,110,1153
XYZ Bank,MAC Bank, Credit,50,1154
MAC Bank,ABC Bank, Debit,1520,1155
XYZ Bank,ABC Bank, Credit,100,1156
ABC Bank,XYZ Bank, Credit,110,1157
KFC Bank,MAC Bank, Debit,100,1158
MAC Bank,KFC Bank, Debit,110,1159
XYZ Bank,MAC Bank, Credit,50,1160
MAC Bank,ABC Bank, Debit,1520,1161
XYZ Bank,ABC Bank, Credit,100,1162
ABC Bank,XYZ Bank, Credit,110,1163
KFC Bank,MAC Bank, Debit,100,1164
MAC Bank,KFC Bank, Debit,110,1165
XYZ Bank,MAC Bank, Credit,50,1166
MAC Bank,ABC Bank, Debit,1520,1167
XYZ Bank,ABC Bank, Credit,100,1168
ABC Bank,XYZ Bank, Credit,110,1169
KFC Bank,MAC Bank, Debit,100,1170
MAC Bank,KFC Bank, Debit,110,1171
XYZ Bank,MAC Bank, Credit,50,1172
MAC Bank,ABC Bank, Debit,1520,1173
XYZ Bank,ABC Bank, Credit,100,1174
ABC Bank,XYZ Bank, Credit,110,1175
KFC Bank,MAC Bank, Debit,100,1176
MAC Bank,KFC Bank, Debit,110,1177
XYZ Bank,MAC Bank, Credit,50,1178
MAC Bank,ABC Bank, Debit,1520,1179
XYZ Bank,ABC Bank, Credit,100,1180
ABC Bank,XYZ Bank, Credit,110,1181
KFC Bank,MAC Bank, Debit,100,1182
MAC Bank,KFC Bank, Debit,110,1183
XYZ Bank,MAC Bank, Credit,50,1184
MAC Bank,ABC Bank, Debit,1520,1185
MAC Bank,KFC Bank, Debit,110,1186
XYZ Bank,MAC Bank, Credit,50,1187
MAC Bank,ABC Bank, Debit,1520,1188
XYZ Bank,ABC Bank, Credit,100,1189
ABC Bank,XYZ Bank, Credit,110,1190
KFC Bank,MAC Bank, Debit,100,1191
MAC Bank,KFC Bank, Debit,110,1192
XYZ Bank,MAC Bank, Credit,50,1193
MAC Bank,ABC Bank, Debit,1520,1194
XYZ Bank,ABC Bank, Credit,100,1195
ABC Bank,XYZ Bank, Credit,110,1196
KFC Bank,MAC Bank, Debit,100,1197
MAC Bank,KFC Bank, Debit,110,1198
XYZ Bank,MAC Bank, Credit,50,1199
MAC Bank,ABC Bank, Debit,1520,1200
XYZ Bank,ABC Bank, Credit,100,1201
ABC Bank,XYZ Bank, Credit,110,1202
KFC Bank,MAC Bank, Debit,100,1203
MAC Bank,KFC Bank, Debit,110,1204
XYZ Bank,MAC Bank, Credit,50,1205
MAC Bank,ABC Bank, Debit,1520,1206
XYZ Bank,ABC Bank, Credit,100,1207
ABC Bank,XYZ Bank, Credit,110,1208
KFC Bank,MAC Bank, Debit,100,1209
MAC Bank,KFC Bank, Debit,110,1210
XYZ Bank,MAC Bank, Credit,50,1211
MAC Bank,ABC Bank, Debit,1520,1212
XYZ Bank,ABC Bank, Credit,100,1213
ABC Bank,XYZ Bank, Credit,110,1214
KFC Bank,MAC Bank, Debit,100,1215
MAC Bank,KFC Bank, Debit,110,1216
XYZ Bank,MAC Bank, Credit,50,1217
MAC Bank,ABC Bank, Debit,1520,1218
XYZ Bank,ABC Bank, Credit,100,1219
ABC Bank,XYZ Bank, Credit,110,1220
KFC Bank,MAC Bank, Debit,100,1221
